A,B,C,D
-1.0511523288065359,2.136565772179835,0.5641432907397822,1
-9.569723716711916,-7.3346396662988385,-5.432680342397662,0
-3.731655928951652,-1.8412497252115925,3.438495255210286,1
3.727433089720067,-9.551473528677139,8.583846490759559,2
-0.6576779446482474,2.981468585032819,2.7635721145902448,1
5.528136130505525,-9.522468758485513,8.752944854232863,2
1.7510677501834018,-2.5053076097374145,2.8756342940895583,1
-9.9729458573987,-4.7914405264291515,-4.985468978473925,0
0.10711383007794445,5.059518887457635,1.6442625060879608,1
-1.7535891798095111,1.8091424268690142,-1.7938494437452257,1
4.389453904337578,-9.471579518376828,8.684400012321575,2
4.747128214778672,-9.282071842966417,8.997048428664153,2
-9.390051741698027,-7.03792817359413,-3.861399355609343,0
4.531827320480765,-9.88038375348789,9.028311706412397,2
4.64075178209536,-8.826986222758816,8.231225162069379,2
4.944781894060416,-9.374680273795974,8.69902576484458,2
1.68935591957693,-1.4153217082466383,1.359654303312539,1
5.246869516312701,-10.010530403912387,8.142693278263526,2
-7.535626095138833,-4.691052650201819,-4.895475122113034,0
3.1877036194187363,1.8947471060300811,0.47629452690450075,1
-8.551438633593628,-5.63825268141864,-5.794781698507725,0
5.071922596280252,-9.77766675328601,8.891284688700893,2
-9.67744138476479,-4.7313951634519675,-4.22278754011946,0
-2.3087575756642926,3.1109414557329598,2.7529690067437693,1
4.599921342604252,-10.459996846452315,8.637486686407073,2
-8.273529093428904,-5.216891417755765,-4.313023816511132,0
-7.825231837316203,-5.716346040121246,-3.859397807122935,0
4.577456034459072,-9.272608180141722,9.370924564302262,2
3.379311970230423,-9.232413997388512,8.916309185327894,2
-9.855746438290648,-2.778352097559148,-3.010387831677929,0
3.3597590123588175,-9.065022615089063,8.67879838820156,2
-2.00171153797535,1.9962234520111342,0.009944382307832067,1
-9.065349904715129,-5.847746802204355,-5.727249342905754,0
-9.780941437936422,-4.9360499315908,-4.214712016735311,0
4.538702841799924,-9.494613962838512,10.287897333857101,2
4.963302929026947,-8.797433812997406,8.101060448629887,2
5.642785661574405,-9.505872317916618,8.985735801934135,2
-1.3880110907246883,-1.905342017982162,0.29066459209250894,1
-8.337835343743002,-5.738542545807023,-3.5603972005153346,0
-7.851389493804735,-5.607553394141151,-4.466536088734794,0
1.5687056188185147,0.8800338051841554,4.722249969323856,1
-9.566990796350895,-5.934345064155491,-4.631881305792116,0
4.843035222744854,-9.810102268664743,9.937079942632973,2
4.571162954082408,-10.02424512377666,8.752409052932935,2
1.9933125215692706,1.5339173605438479,0.6404533426793859,1
-1.3081737464402838,2.5798564025980033,-0.14463190105880652,1
4.618701770234998,-9.334352504602117,9.802121989319996,2
-8.409097409730292,-5.817090597188561,-4.6933344152077465,0
0.3554310496993392,2.869380040639733,-1.880790585624296,1
4.3445437044955,-9.477436548498114,9.058051356529088,2
1.128800747351513,3.981332710555808,0.1670813972348264,1
-6.217761872672285,-6.173252272226568,-5.731879943858645,0
-1.4997284826423538,3.8063764692220374,1.8225632135549685,1
-8.10075276932297,-5.07849971037091,-5.034933099589833,0
0.29870748898849175,0.031065396878366514,0.3335633295178628,1
4.573815020870915,-10.197770176385783,8.300598649196365,2
5.468808675960907,-9.676942086834693,9.158362454775471,2
-2.836319428122623,4.602599408493184,-2.858676481851534,1
5.4785799791439,-9.389345003837912,8.41499349551297,2
-0.9035224475453206,-0.6151434346033602,-1.1975749376278593,1
5.492907637351997,-8.980260723654604,8.918927391654474,2
-9.903223629894079,-3.401515380032024,-5.97595025343484,0
-8.987352404904822,-4.802146734504344,-4.919860270537205,0
4.289090778095661,-9.667515956796633,9.05283872837655,2
-8.996709483128644,-4.619582587022298,-5.8258841698550405,0
4.568676133651278,-9.276886281484535,8.166338617289663,2
0.2345847074277726,-0.24124993856828114,-2.8606509126897905,1
-1.4898587630369735,0.4003263354236346,0.06586996527342692,1
-2.740272729296658,1.8272405266569987,-0.8746546279513936,1
-8.171999763303468,-5.327144876655681,-7.128283340216906,0
-1.9471951276712134,3.765489527907018,0.29867801886888595,1
4.412596724708643,-9.274179697064513,9.231750868323752,2
4.41591059562942,-9.451214929822983,9.0198817192391,2
-4.383257570657822,3.307700101710611,1.2526582573724867,1
-1.348453195977004,1.6162784502308387,2.1889895973564926,1
4.75704328304129,-9.793609611886835,8.958074582782377,2
4.566367047994552,-10.215653226904362,9.373464663309583,2
-8.779351714494299,-6.118619126721337,-3.8975531756908075,0
-9.170229758827247,-6.26143072904004,-5.993845215430575,0
-8.116572206034604,-5.250674317766571,-4.753054605569671,0
6.009588680164103,-9.780863589877427,9.127764715211397,2
4.828690512935076,-9.258806117952961,8.937005786871826,2
-4.494294194918574,3.0970402528148853,-0.09801494575509462,1
-3.59687614692044,4.371674127443185,-0.976996799201532,1
-9.114854155753811,-5.039308457837261,-3.6182116536530744,0
5.338622353430205,-10.132111364285246,8.992910840639645,2
-3.1169266175480543,1.8450910259675035,1.7573226003559113,1
1.8687335302206185,3.560321841005362,2.331010323218414,1
-3.467735639554284,2.189218661105636,1.5876874626663846,1
1.2981609206475275,1.739585231925282,0.1324157616081577,1
4.9452473957767635,-9.956018356967084,9.065806992436363,2
4.527977249327668,-8.907780041602544,9.116624366297305,2
-8.232732760937957,-4.6091496176367635,-5.190053212102843,0
-9.106071311618832,-5.980495175200552,-5.380166464832675,0
-0.7009481397632173,-0.548332280693975,4.102866200670429,1
-10.225518463150184,-5.432852934231939,-4.3492416232494255,0
4.455557044256185,-9.062427042747942,9.27035225580227,2
4.096112241792576,-10.808776962691951,9.205116937034903,2
-8.616362140378712,-5.9605456556351255,-5.215352663537466,0
-7.603792217751313,-6.896899340502118,-4.886533843522882,0
-10.260705245730582,-5.201302923418614,-5.591183934154568,0
-4.071107323305604,-1.426901878962246,3.4769372405024543,1
-9.071746624934873,-5.093054887363039,-6.2967042251410215,0
-7.8752135061691995,-6.724564562879257,-3.6100965906378093,0
4.043461779925787,-9.406015007457112,8.760180355060129,2
-9.655954443455737,-5.540918017891146,-4.1900503690884525,0
-10.177428442108287,-6.140343228049944,-3.083749133511352,0
-9.231793737369346,-5.6624609505560946,-3.550367873774503,0
4.600087052652967,-9.83774747820914,9.517728656961735,2
0.5683970687224804,3.4891608975009785,-0.052322998870815374,1
-3.2772780157242503,4.694179429046052,-3.317216426544218,1
-8.854432469105122,-5.329751422650627,-4.293900161716756,0
-7.935616393879414,-7.078673598137653,-4.981566985678631,0
4.658228233628896,-8.895083512254113,8.002251127638782,2
-0.3561406906284609,-1.4878663804463597,2.800458167001716,1
-9.637553005923538,-7.258630015482495,-4.794329647659925,0
-9.364498549965814,-6.229081598124067,-5.964630792448488,0
0.7809714022651715,-2.368100396714744,2.4982220279110843,1
5.301899273334196,-10.011163914793897,8.313705891914907,2
0.2636251674022066,2.6645042938829464,4.106600059412177,1
-9.258592840886612,-6.429198316816113,-4.621430244963021,0
2.3605567024760568,1.171528133197252,-1.4614155550395203,1
-2.088408140226348,2.7181558765458673,1.0972479307571064,1
-8.797361519992625,-4.44236302803072,-3.817487911926982,0
5.523779321858109,-9.597545049382077,8.981625944517553,2
4.017494989380977,-9.812919459840167,9.451390322413825,2
-8.371831574142123,-2.064762810327354,-5.036761212222099,0
-2.887188477067126,-3.2082074596528303,1.402815811902107,1
-0.6289276038704504,1.423866563405738,1.9155585850880286,1
0.4318590637238056,1.2401459973181606,-0.5777955698151884,1
-10.337626652401516,-5.5888499506987355,-4.477695605428755,0
-9.256424828596723,-6.467068050465087,-5.591454313727928,0
-9.438137725812929,-3.777064114281451,-4.46405049075497,0
-1.3709061678223136,-0.3914338816214351,0.0175107744900177,1
2.041709799951228,5.392918706125141,-4.654125388378976,1
4.717131493578729,-9.26355766788547,9.967192118831058,2
-9.46337144378707,-5.873142041973536,-4.823551735016055,0
-1.2435499721937935,5.461206468052746,1.983971267203311,1
-1.3427691954833023,-2.0249747565190446,0.604588469629271,1
-1.4750520334255157,2.4029670387058215,0.4946875204197828,1
-2.2087588133185365,2.94116522861857,0.57122629890551,1
4.434028552846269,-8.966951785319322,8.741786130723108,2
-7.2668626251212105,-4.212710938387173,-5.100841917886232,0
-8.343868408168087,-5.756866511241258,-4.884046016430747,0
4.627135660657149,-10.426322811096183,8.72320603630974,2
5.37359472082765,-9.280373124412105,8.697006096441616,2
4.905921309404643,-9.021134505043461,8.49151851776968,2
4.612627896315834,-9.875590451787323,9.196031580133882,2
-0.9851244383325732,-0.8599401884587872,-5.670467811057067,1
-9.550938253768832,-6.330092403887886,-4.530074762679742,0
-1.0044761851552817,3.464708537338825,-0.2752778338884534,1
-0.2893355669971285,1.7332627164326568,-0.8515817950261537,1
-8.992388903807331,-6.508566218182935,-2.5429552241901483,0
-7.786017410144439,-3.8173518323035296,-3.345688010794257,0
4.2889494494445985,-9.849247534992903,9.044283988442936,2
3.7754852327332102,-10.783689444822823,9.444800657516195,2
-1.3708656426564803,7.26848624609609,0.6410392470647734,1
4.387128996482284,-9.148835605872462,9.060948482823418,2
-7.394251601703523,1.5315987473642636,5.411759243141824,1
1.203125374012923,6.161315148831349,0.4032826175173185,1
-9.87762741126743,-7.012943514438467,-4.8504553326768916,0
-8.998142592879141,-4.735392054975938,-3.548578163492733,0
4.497723349690043,-9.81635248324449,8.800011641854583,2
3.6553093646027572,-0.38447538171157003,2.504023275253537,1
4.828170879874531,-10.643855035561419,9.549048383638826,2
-8.88544262282322,-6.322458610151751,-5.37160023180097,0
4.674732042325762,-10.075311907655957,7.554882792390634,2
-8.558946665318281,-5.657668090965233,-5.084328073083778,0
1.6540845953888823,3.4880917829073934,-1.4402901726930342,1
5.554311680885419,-9.957370881197598,8.249697623879507,2
4.232787294380353,-9.555360944678153,9.092647211632778,2
3.842330064954622,-9.482641528672849,10.704866265392576,2
-8.744086700648555,-4.2202014682157385,-5.634097862791496,0
4.926253642472344,-9.075084193077995,8.566068687284913,2
3.488005612805501,-2.182159184672252,0.3059274550966381,1
5.215071333426809,-9.969477617457896,7.98494762909221,2
-1.1205443327832978,3.668251288205144,-1.5756809712958497,1
-1.3286602147729254,0.23635754198220105,-1.7364707505299202,1
4.8197180984221575,-10.152757843267391,9.778890378749772,2
1.8430772284347652,-1.2515411872679838,1.027202567289353,1
-8.530024217953796,-4.109763385845806,-5.233756043613507,0
-5.360987169254506,-3.8471181353326793,2.4625531904275633,1
-8.07414143785999,-6.67874538576855,-3.9770491889660944,0
5.0885201126881165,-9.689784615840544,8.280582031863785,2
5.145863803169863,-9.421748994791116,8.188035119374458,2
2.2506428718686635,-1.7470687011001833,-3.610195236677593,1
-1.082325593042438,1.4126041524496895,2.5233609637088437,1
-7.892875708015589,-5.22234210125633,-5.39207647961298,0
-7.217919165549171,-5.353215772740366,-5.1396219291878475,0
2.006222326594044,1.8836519101718698,1.1496046429396423,1
-8.28359689485987,-5.090215040011964,-3.7474043737474654,0
5.125580989654557,-9.327185281790497,9.275054738544002,2
-8.173782997272058,-6.073869242708446,-3.164728722141715,0
-2.6330843620226254,-0.6802550812688835,0.7266537122130222,1
4.399486096652362,-10.02400979876699,8.749543398015657,2
4.431456632168697,-8.93884939461065,9.345984038045291,2
4.866043323960279,-10.404073072149346,8.781871049693995,2
-9.510814231456092,-5.675779755774297,-4.530478033854984,0
2.293699986503508,1.0897614882313253,1.323178074500632,1
3.7311529557547836,0.7906041351189628,-2.036538755933863,1
-7.247980973399062,-5.777518426623903,-4.301355055493102,0
-3.538335474097508,8.650848681751185,-1.4963991914033912,1
2.741562128484916,1.0779567086874857,-1.978199858230281,1
0.35575636646614744,-1.354811997519763,1.2455774885375042,1
-10.036930997229673,-6.964514456152104,-3.9174558502269208,0
-0.22107573102954808,1.5346244094327228,-4.106154164652192,1
-7.430275362513857,-4.73148092686662,-5.037960151873302,0
-0.5634018077380089,1.3173311131730654,-1.4038644431261784,1
5.262676818548277,-10.0331326023506,8.075070276171832,2
5.078565662427157,-9.23441538016059,9.10893978526128,2
4.324902737872791,-9.04572936962097,7.823783937514431,2
-9.929024073197057,-6.420414016076893,-5.5052029141897325,0
4.907512370730928,-9.398539538770725,9.521483521544626,2
-8.844339022032068,-4.303694833950598,-4.104425525306839,0
-7.608230826766831,-6.083422627124595,-4.739103186544518,0
-0.7502453131840034,0.41409436828804647,-3.37263161942783,1
-1.7407642227920759,2.087542233341015,0.5621988572241333,1
-9.40372777586988,-5.973020428403116,-5.539486229148026,0
4.737502368083775,-9.923383056218315,9.155817936726297,2
-1.7491891876578414,-0.810646378973674,3.4824767747747907,1
-7.793364047975378,-6.50927026936755,-4.793960733139513,0
-9.278743091985833,-4.5791113861673916,-4.192238424175708,0
4.61829813869068,-9.450447623263175,8.583390278993509,2
-8.419540674752444,-5.531192484923808,-5.353946206698698,0
1.7629993659953234,7.674829327154598,-1.652511892243174,1
5.035628058368829,-9.36346529297025,9.434205885194507,2
3.6966390366118462,3.870306422311905,2.633969839550453,1
-2.6198203659386134,1.512607441163214,2.6940445094743977,1
5.7966752782340905,-9.563901020475127,9.116066115542306,2
-9.373951283062485,-6.614333669100867,-4.5542744779394075,0
4.836810487982636,-9.911577769511426,9.720802062173247,2
4.589094898486668,-9.601047873018098,9.107217303888614,2
4.798546809755244,-9.344871758540025,8.883951311183308,2
4.8337322690722555,-10.044982927043346,10.118469567514367,2
-8.510193280675608,-6.705284046426606,-5.799953880802966,0
4.726398051137396,-9.240368544573403,8.3776483689934,2
4.557668017792241,-10.450552638405917,9.250193489344294,2
-8.202914752849022,-4.349143158634792,-3.239664720392608,0
-8.349559963823957,-5.980462535898183,-4.721547585727507,0
4.054565638406119,4.584865719996783,-0.5256579064446041,1
4.58987482606201,-8.729667563771457,9.767059541039023,2
0.9868740487860755,3.4935318832784956,2.5012737108407843,1
4.696349200641959,-9.173330723548624,9.45977579921557,2
4.351659761044668,-9.788129833664208,9.471338050359252,2
1.2187893589490097,3.6590527738036265,-0.03593764650559328,1
4.623554285405109,-9.616436863118595,8.907181025757753,2
0.9046688399455377,1.8448086142093765,-1.7463666715210495,1
3.3811567800226077,3.5283336029156755,1.1123757685530942,1
4.294122611749648,-9.233474964426053,9.684504207048562,2
4.754913592655142,-10.116625187928951,9.506846845390632,2
-8.381509812409755,-3.592174634789486,-5.558725923412956,0
-8.793310817565327,-4.52943498674393,-2.8436780512736703,0
-8.401317199672286,-6.116833752517175,-5.8890594200751964,0
-10.463845150967384,-7.565468740071819,-6.342603792373708,0
-0.9743119399120503,0.5467488794350921,-2.360782458621139,1
4.915975627073552,-9.627066573457169,8.530123502747252,2
-9.199089665837697,-5.170258627933971,-4.714344127467013,0
-2.1050929573701094,-2.0372264009155754,1.345983176803577,1
4.605999722643532,-10.054502296569849,8.3495491359589,2
4.387251875937964,-9.38691497712398,9.302184019391577,2
-8.65819749876923,-7.389958251546586,-6.072302023176924,0
5.342948471081236,0.18855815389574015,-2.10208405725901,1
4.077582799854171,-9.893473282710154,7.963289410302785,2
-2.7636541276371105,1.9099423211949538,1.1444419964750934,1
-0.36660062820764416,-1.6723343702411868,-0.5501474440008645,1
-9.762392416618056,-4.616943735848884,-5.492711693147058,0
4.488414270401925,-9.036621543680583,9.157883860473477,2
-9.107758769415053,-4.268681850457151,-4.69612483340163,0
-7.4323044322449086,-4.266870790064759,-4.51047845073454,0
-1.445864585048576,3.3791524368297554,2.282748816532883,1
4.2978213470098865,-10.734542078096977,9.575118612579686,2
4.263984957019177,-9.433723085296052,8.148301130912834,2
-1.8194886451197443,3.088950765881296,-3.2119970856450037,1
-8.476866363523818,-5.067764826090437,-4.457077809796892,0
-10.999341014978365,-7.214610321630556,-4.954291483790824,0
0.7281471203721861,0.5427711088651903,1.5742599021575405,1
-9.57430813829488,-4.139599892767246,-6.290267013695264,0
5.682212112286096,2.649693902737694,-3.096226791206103,1
4.458282801225529,-9.536183953886793,7.808487352040036,2
-9.113728932073059,-6.203174306684083,-5.997164480202407,0
-9.528596630328302,-5.7043758465041075,-4.638879776534451,0
0.7144684616436269,3.92149163947227,1.7154778810231428,1
5.0991512091308655,-9.933894389748577,9.753209123976532,2
-0.14192151990005689,3.6495182015480356,-0.7333746126233076,1
-7.98089702240654,-5.758339602678002,-5.342504730684345,0
1.7744836179081667,1.8377375148548778,-0.49989137566794706,1
-9.860684106807096,-4.728249824364107,-3.9608925313100167,0
5.147083116771071,-10.580121493921336,9.134825129008183,2
4.554404598039297,-9.790302442335484,8.971483693429242,2
5.414371951160128,1.4085509050687341,-3.8794832191304627,1
5.05757066935954,-9.027284777761766,8.616606549412541,2
-9.960690254366016,-5.9367945646107705,-3.9489178823646642,0
-1.4681660657164102,2.320496508144324,0.2117148600246605,1
5.776297462989481,-10.208549901052745,8.872581568709018,2
5.533545066342013,-9.792962417982965,8.494225782624968,2
-0.6702271941033723,0.7992154637190128,-1.2514437330968335,1
4.423964709966987,-9.990745073731452,8.460195717301772,2
-9.885005061280472,-3.5766603565158386,-6.228296575277277,0
0.7005607422418513,3.9290734688701945,1.379086944570915,1
-0.6187392767591453,4.880209286021022,3.5400211377889237,1
-0.9980306675687858,-4.607435987535639,-0.6915022424789425,1
-1.661277646575824,-1.6911167309926705,1.7752601627987115,1
-8.001848247275356,-5.619171280981845,-4.884211611736934,0
1.3546061816607415,-1.465347489570361,4.892687700307772,1
4.902251434651452,-9.97099770147044,8.904824990378849,2
-7.40652103175243,-6.241679618251878,-5.495586404655382,0
-8.555957271589548,-6.926302866789661,-4.498551722782521,0
-8.695625641811695,-6.530008308784278,-5.449624343462982,0
-9.050572673592784,-6.8864523599653324,-4.809716200839901,0
4.051666291009916,-1.1272837350700264,1.2159464384861933,1
0.24890760439564058,2.106469580192533,5.090440275994721,1
-10.16316922753591,-4.023556310616945,-3.9992910023684525,0
4.510120003308477,-9.357841251188331,9.00024313042835,2
-4.074139667171721,7.41712969004441,0.6036118246024998,1
4.973656118130098,-9.977419314915226,8.584496980945941,2
-8.674501073565645,-5.020164463461224,-4.339365067828775,0
-6.7994978518913545,-4.670061379772875,-4.49000876936993,0
-7.909772418584485,-5.307112174049401,-4.132095596775148,0
5.336546029259752,-9.94584762896794,8.285090732418482,2
4.215591479933351,-10.474098123934418,8.356361005047965,2
-6.884798355741815,-6.052268549971548,-3.274148433237432,0
4.902089785387002,-9.072522814052563,8.878496362826638,2
4.829427619239322,-9.658235011572856,8.28744510292476,2
5.123938249723894,-10.057906506063498,8.725162910912243,2
-10.000146615387209,-5.11453912801095,-4.194480069869846,0
4.247366501523989,-9.057157182484847,9.09752833563812,2
5.666137997182851,-9.812893255461201,8.960736912145657,2
4.9878259452196705,-8.797576618279836,8.409094121665705,2
-7.963067509370817,-4.908525112294553,-4.303412735525679,0
-8.544382893510152,-5.060912222434752,-3.0454963247901574,0
0.8762166110468571,0.6707193869488657,-1.5024563251845664,1
-7.984778778132864,-4.847628580780789,-4.518426013077114,0
-9.53608318445784,-5.219317993594319,-3.1295378194693315,0
-8.59188868644347,-5.139594830560183,-4.055434653721138,0
3.786634079087083,-11.262731213062468,8.614139446686846,2
-4.069172504466448,0.507273205829176,0.43631373638062865,1
-9.424892628360956,-5.296223618774673,-6.153361313408189,0
-4.459107998263368,2.500529425826694,1.2441072692116066,1
4.7556219011818905,-10.414391354316155,9.126660028164506,2
4.597799306954417,-9.943075822270982,9.65870781059237,2
4.901251904575411,-9.045632599075578,8.92315447352879,2
-9.218025376510793,-6.803995450670126,-5.025031724865695,0
1.7615829593490795,2.5014085836983213,-0.5726901917697931,1
-5.730422086004148,1.0895059939560434,2.3527149893783186,1
4.568558261483851,-0.34105532312206543,2.0440149458431196,1
-0.32597694140127315,2.0749741840819764,5.288218679896023,1
5.500457512046821,-10.141139737027984,8.901803137601439,2
0.06434712043664657,0.39185272051633824,0.586102649363903,1
5.354283970300419,-9.14691695114413,7.790617675125589,2
-2.7199027214762155,0.6307678770007454,0.24491741264915556,1
5.072747464795345,-9.46486420033467,9.284576180082698,2
4.5538150782841464,-9.984300869173817,9.831140902102748,2
5.181101285956953,-9.30262083080114,9.098773148683902,2
0.8035938695682675,-4.274907357392149,-2.0444650300124785,1
-0.36080553900745327,1.4635156970296426,-5.2272445388887805,1
-8.907255955568456,-4.57801288675615,-4.347039955896455,0
5.667729573772653,-9.87991819295219,9.19236383182199,2
-9.579820219137147,-5.733634371462717,-5.219215991993631,0
-0.5786772666475619,1.7157435595666901,-3.652129609373411,1
-0.8282555229594233,2.6721085064647694,4.091507429992003,1
2.7122718627983593,6.860305209724294,4.686947032050224,1
-9.590112316198516,-4.38568474745304,-5.215408300281587,0
4.69486587477598,-9.459469432874146,8.438431208246202,2
0.5684322722104375,0.5982638802954128,0.2380370109868873,1
4.14577062537621,-10.093281808871078,9.073404473341144,2
5.409697950267196,-10.202964258546757,8.925376543000873,2
1.5533649965494545,2.2148371219552567,-3.806928651670905,1
5.39991468517996,-9.361508924525541,8.90614754716809,2
-8.5046831946948,-5.890733394435833,-3.8056286024666783,0
-2.687436973025637,4.9360591661440205,-0.011492815373986831,1
4.662485928764189,-9.105938612183559,8.60248171343997,2
4.320117708108284,-9.090067727288341,9.034863889736148,2
5.1671565650526965,-9.536259829290312,8.524872761870457,2
-9.79760118474525,-5.697068150030672,-5.907494133511632,0
-7.784588326906444,-5.958783677671818,-4.009604071650856,0
5.045263716912263,-9.265941419938533,8.672525073648403,2
-2.4941132994564845,3.65223925247476,1.6015077530126705,1
-10.382922759838085,-4.718310652286762,-5.776070156515164,0
-10.91505232989031,-4.726153395422897,-4.46267010120979,0
-10.738674244118549,-6.113363490248427,-4.1854378412626625,0
4.347722804147694,-9.046238631048974,8.821644131923238,2
2.1608528573592856,10.075589397676609,0.6028374565558434,1
3.9768462258189565,1.3807682600022848,-0.10857129271795596,1
4.690362866970526,-10.329895440121419,8.955216156529774,2
1.4638275228086313,2.2481156824873754,1.538260663844733,1
3.969914492863763,-9.888560233208773,9.055259199618186,2
-9.147888481000404,-6.0727922968018895,-3.3771137699399683,0
-0.42583233499327267,3.673698020422112,2.242070458469218,1
0.5810336449658826,-1.2253391543439065,-1.0448581940222295,1
-3.1365720340067664,1.3151307820258622,-1.036021324492323,1
-0.11238902621884397,1.9661041530873722,3.9782248943182115,1
1.7397777210005014,5.9663310297571694,-1.2888292058046822,1
-0.9775155505343815,3.742072998766483,-1.79707459296469,1
4.465655539155909,-9.979891378717996,8.846186906712704,2
-8.546117165405665,-5.525134001501787,-4.897921693660411,0
4.454040140933538,-10.462757072872261,8.52645558053105,2
-0.3834198676413475,4.010280741141801,1.8899230377913727,1
-8.474786979842008,-5.362905324668177,-5.302923846290304,0
-8.975812166830739,-5.3945324732493,-3.8464605145471062,0
3.8315270893088593,-10.027679280909545,9.162038893136156,2
-1.0992601347632824,-3.190014860030203,4.285835385572447,1
-9.258016242915074,-6.538880147643866,-2.5789782757845034,0
-1.1224283978116132,2.5914353000171397,2.075171208168018,1
4.151743439748016,-10.24262425527475,8.892059630419864,2
-3.137270959009512,-0.9673447467769147,2.2425480702438314,1
5.385722727110476,2.9461270138481277,0.4414340527734643,1
2.26943590085674,0.3321379845817958,-3.0463159996005187,1
-8.909190266268078,-5.686776250110718,-6.23742336587776,0
-10.086478140412918,-5.787061321539385,-4.373219551750777,0
4.310973885283929,-9.376737963697389,8.995152188144262,2
-0.33984880045181626,-1.981403964390298,-0.6663277731356381,1
5.8747483941582965,-9.803620026875908,8.386168822358378,2
-5.494405147282149,-1.4075463190142172,1.3580395000380698,1
0.229720838025084,1.0676642520146642,0.40377515603511505,1
-8.660221299875301,-4.393519837876123,-4.074556903412897,0
-9.526817999770111,-4.880307367426749,-4.734160115855815,0
4.8005515746235465,-8.620378217180207,8.924752355139589,2
3.962528512541125,1.8346948037420214,4.630666679045783,1
1.6556477985618177,0.2817610204345229,0.18892511774819704,1
-10.182844259883256,-7.31095480523098,-3.7351820293177918,0
-9.442204836135241,-5.776829233702741,-5.039511172354395,0
5.149554010058339,-9.93173034602767,9.19474383071892,2
3.652428023042164,-9.210827716969245,9.19916306220362,2
-2.4221193668323364,-4.915665993185418,-1.2969716085968064,1
4.727834547641433,-9.3742026288182,9.657101353925539,2
3.9849958017771647,4.370293766694669,2.6085906286901124,1
4.931950363956482,-9.352671739764629,9.524543128481886,2
-10.37296168743119,-5.358086552702217,-4.4885033583472795,0
-11.247067469498205,-5.412769721553149,-4.066203896702541,0
5.331243752634445,-9.434517560134514,9.377134035839273,2
2.460988051271316,2.2791225341862673,0.4795986024677446,1
-10.237982814743852,-3.3308583894831605,-4.919568173384073,0
-8.226123705231231,-5.781859199332517,-3.848633365186715,0
-8.88204810422554,-6.844981715399179,-4.751886095965679,0
-0.34786824141325456,0.046146191480646914,1.4879258708546002,1
-5.464542112970381,0.3359862241674554,1.8202280889679554,1
4.096229707298919,-9.624812281477402,9.10571627576064,2
-9.137085772379022,-5.489178588470706,-5.5437181063294405,0
4.959174752599472,-9.770614939018328,9.094947851502674,2
-0.6546669864817951,-0.5609251571306975,2.404659493397646,1
4.523124881136223,-9.185973071610139,9.952145873134354,2
-7.9817840203351444,-6.147666118874378,-4.742942153496654,0
-7.892316951839592,-5.228529674348243,-5.113863775891781,0
4.6115605824664625,-9.347310481073645,9.71603268706287,2
4.633401963880658,-8.734247234759144,9.27378172222845,2
5.312794463366494,-9.110643523764129,9.694834110889614,2
-9.567241581928638,-5.455991682296276,-4.6171993560855284,0
-2.488559477227916,1.810827533213462,-3.337571092077949,1
4.016353327892155,-9.504523357302721,8.796709867348818,2
-1.332518087666302,6.250314977223172,6.0605448280861856,1
-10.406390863680997,-6.095611709103724,-5.639741888244538,0
5.691210832942704,-9.66788989567328,9.080146400816744,2
4.849721522195669,1.290085759010104,2.0331267447601977,1
-9.975333862519967,-5.4364973053756085,-4.485293024812577,0
5.109660925959925,-8.988428612070356,8.493729694700507,2
4.3861469222186855,-10.579151794572471,8.584044362819514,2
-8.648907412380435,-6.447918617684743,-3.7680183700704473,0
2.6416568545223686,3.96577599484106,1.1683205824573248,1
-9.287691671819179,-6.0012605974631335,-4.962199002853966,0
-8.954794030619853,-4.066316128041813,-5.631206310864646,0
-8.032580787508946,-7.360485222246943,-4.986701211480707,0
4.646291349953434,-9.15466998289711,9.565953468808619,2
5.1746748761568435,-9.979003460993571,9.381374249698153,2
-8.544911696831642,-5.999882960840619,-3.90211207518742,0
-9.339604351141915,-4.273831584678359,-4.568134133310488,0
4.825544623826517,-9.355501138347933,9.179323896932953,2
-2.370674328186055,1.6107596582402324,-1.4076646806513478,1
4.415670583777222,-9.870507531988258,9.981258257800627,2
4.862157118509667,-9.626439388728407,8.84240410997536,2
-10.841252221338918,-4.580524186126943,-5.060533116009542,0
4.31275243431177,-10.023786850772428,8.690043351453573,2
4.420840830743268,-9.246320973804771,9.151636508752082,2
-9.167730544171254,-6.306345813553899,-5.048915396765955,0
4.940637770433618,-10.359233206247195,7.933981218600243,2
-4.070908535931551,3.2976833588964367,0.5690897784198833,1
-9.150449654163058,-6.160995659373454,-4.494311792184459,0
2.6715958528366466,1.1705051499890164,-3.3437879383700486,1
5.377493958975709,-9.471136840888695,9.409313801077126,2
-10.361109943246392,-4.62036649200982,-4.166177516488708,0
5.395281522968922,-10.113952407791933,9.204405509939205,2
-3.6815768901084587,-0.9905953900117468,-2.656248731838983,1
5.528627587843007,-9.874518820897174,9.53558856347481,2
0.6110071864803885,5.305995953852582,-1.7758963279370166,1
-10.858407967712953,-4.665559861472343,-4.627883786650832,0
4.502196591416717,-9.832322272083994,8.734912818756976,2
-9.354043543836418,-7.54006888379296,-5.118106505739161,0
-8.729319393485465,-6.291372500360508,-5.101754151456067,0
-10.49641256020935,-4.290653616403261,-4.608641089155579,0
0.2630877361949906,1.1360657703115626,-4.205483640585196,1
-9.046872008730967,-5.547439331667779,-5.526855603389994,0
